OrderID,DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderedAmount,DiscountAmount,ShippingCost,TotalAmount
5107,20210511,490,40,705,12,378,41.11839338698119,41.9565917460526,378.8381983590714
5108,20220130,282,48,143,11,566,51.045258902779864,68.63078868095992,583.58552977818
5109,20210429,19,53,70,20,480,49.6903757942976,28.550316408432266,458.85994061413464
5110,20241126,369,59,197,5,369,51.62015908993824,25.625595572893083,343.00543648295485
5111,20230106,713,51,118,11,220,31.51883283117624,28.79415948582987,217.27532665465364
5112,20201112,822,82,270,14,149,16.701971584524628,8.12514792231239,140.42317633778774
5113,20220823,659,50,895,18,417,25.84865031381439,47.59966360299615,438.75101328918174
5114,20210426,138,39,842,4,711,103.88655182901273,83.39687597628415,690.5103241472714
5115,20230903,524,15,860,15,794,97.91569003515635,56.64827490388272,752.7325848687263
5116,20240328,324,99,265,12,964,68.08575491713405,81.80509207482088,977.7193371576868
5117,20220528,103,47,611,4,512,19.67340324288727,44.609623368572876,536.9362201256856
5118,20210726,198,66,702,7,143,18.87320490159616,16.319218912323112,140.44601401072697
5119,20240607,715,57,219,16,763,104.80692096925092,108.69887855220769,766.8919575829568
5120,20230223,125,73,336,7,324,14.171610433646668,19.076810449035587,328.9052000153889
5121,20240911,317,55,271,5,346,45.288472095110855,51.62016475237043,352.33169265725957
5122,20240715,774,31,117,8,360,20.261700844380726,34.5284171222013,374.2667162778206
5123,20221107,41,3,317,20,363,45.32825726096483,23.385401149827636,341.0571438888628
5124,20200122,996,87,554,16,311,24.33323994465147,35.40466399868496,322.07142405403346
5125,20220703,542,100,26,11,119,14.729751440544701,11.512481996063805,115.7827305555191
5126,20231022,475,77,360,20,707,27.68637679042706,89.03903541033101,768.352658619904
5127,20200302,940,24,974,13,721,51.29829409983092,66.45717198174742,736.1588778819164
5128,20210331,72,78,85,19,451,61.710457161401216,23.073128201640603,412.3626710402394
5129,20210811,79,95,150,13,197,25.372673973795536,22.535449520795726,194.1627755470002
5130,20240904,965,90,677,15,336,18.17666966778118,30.91563193258215,348.73896226480093
5131,20200817,243,67,507,6,185,26.5953374992161,21.75360507362811,180.158267574412
5132,20201221,70,40,867,19,994,53.678824376577516,122.6896544932258,1063.0108301166483
5133,20200724,160,63,468,19,909,24.948670686188585,133.03499376425498,1017.0863230780664
5134,20231210,349,24,93,12,653,64.64688886087413,42.024443709324316,630.3775548484502
5135,20241127,494,50,572,8,985,115.24265978356775,114.12421639898955,983.8815566154218
5136,20230608,353,20,183,4,569,19.296174415318323,52.72234244189384,602.4261680265755
5137,20220811,183,78,180,16,736,48.32575161628781,92.56320450692309,780.2374528906353
5138,20230301,812,8,533,15,940,94.80829127414997,68.4926169921907,913.6843257180408
5139,20230119,153,39,126,5,409,48.428697321169565,32.7416697360135,393.3129724148439
5140,20211031,663,7,921,18,509,36.29544041381931,48.9978594664345,521.7024190526153
5141,20230102,365,97,398,17,880,99.69011798222954,70.87577483129462,851.185656849065
5142,20221113,469,88,70,10,276,12.401763358579498,29.797863597020594,293.3961002384411
5143,20210308,694,71,786,12,912,89.8826801003968,99.41991596206472,921.5372358616679
5144,20210219,70,100,677,14,693,87.58296930683753,38.634729799896746,644.0517604930592
5145,20200429,990,95,662,5,750,68.65142180819848,89.35238031384033,770.7009585056418
5146,20210809,549,92,393,16,490,66.45952185655864,58.04089421409974,481.5813723575411
5147,20210811,89,42,181,11,677,76.8905018501255,49.897316777771316,650.0068149276458
5148,20240602,416,67,394,4,310,9.224639136521171,17.935181242931005,318.71054210640983
5149,20240608,276,51,792,4,491,46.78123111641535,57.53229042589244,501.75105930947706
5150,20230128,500,42,845,4,647,56.58430286986444,41.912958603903704,632.3286557340392
5151,20200207,141,42,873,8,885,63.40146086144749,46.52740110127327,868.1259402398258
5152,20240324,385,55,186,10,805,30.65218391044777,88.90471085816404,863.2525269477162
5153,20200912,112,84,641,9,569,38.59197320547982,72.0684921854904,602.4765189800106
5154,20220525,827,10,908,15,324,31.476141937325977,43.47804392354836,336.0019019862224
5155,20221128,1000,55,141,4,118,11.226109902165884,8.62891294535039,115.4028030431845
5156,20241212,257,7,661,19,719,57.28183407069328,50.57985736915329,712.29802329846
5157,20231206,347,66,781,10,524,67.89152616794638,52.67315968115654,508.7816335132102
5158,20221006,185,11,98,13,409,34.37679228606865,35.4388415275158,410.0620492414472
5159,20200912,538,9,837,17,662,25.333208996558373,41.62185556026705,678.2886465637087
5160,20240923,683,72,452,19,854,93.49214848832368,49.125059413714254,809.6329109253905
5161,20240903,317,55,155,14,763,23.25352544693554,102.76113645299529,842.5076110060597
5162,20220810,497,1,787,3,422,49.08245984861713,58.38826930685136,431.30580945823425
5163,20240514,904,62,884,8,207,12.663119029194435,12.071279708251472,206.40816067905703
5164,20211128,397,97,537,1,412,21.242724948383223,21.466820134625245,412.22409518624204
5165,20201018,643,37,185,4,166,12.52975766909884,22.472238281268076,175.94248061216922
5166,20201230,403,35,716,3,156,15.125787272382285,11.504140353564239,152.37835308118196
5167,20240319,447,29,577,4,681,64.58915970003308,58.198199008002284,674.6090393079692
5168,20220523,382,15,658,9,980,99.0805869398661,103.00999763136146,983.9294106914954
5169,20240618,886,91,240,8,688,15.699648661671542,61.23926734698091,733.5396186853094
5170,20231213,876,87,411,8,946,28.54673642999986,47.8184952030972,965.2717587730973
5171,20221113,382,63,970,5,968,85.3753103007444,140.84138118243732,1023.4660708816929
5172,20240106,419,39,733,5,337,25.087550293499515,38.66736436705536,350.57981407355584
5173,20200830,190,60,468,12,465,54.591835643033285,46.44930050116308,456.8574648581298
5174,20230821,108,64,365,20,881,113.73387076858033,112.18789021860246,879.4540194500221
5175,20241106,333,62,723,18,692,33.89919708332073,95.6249270885329,753.7257300052122
5176,20201003,199,62,502,3,829,39.09320553284606,108.46461239119984,898.3714068583538
5177,20241106,660,45,746,14,666,84.92574964959135,49.186107482023864,630.2603578324325
5178,20220918,40,44,550,16,799,96.1521546782,104.47056701743045,807.3184123392305
5179,20240508,682,5,873,10,1000,23.799224849260884,80.54576527524549,1056.7465404259847
5180,20240409,73,38,860,17,714,61.74528811327541,44.09148480301605,696.3461966897407
5181,20210215,505,43,989,6,616,85.84370834882375,42.96952305207659,573.1258147032529
5182,20230730,537,21,327,11,223,17.950130193285577,21.333343054592994,226.3832128613074
5183,20220421,69,59,669,10,971,77.13689489713725,88.34954515779339,982.2126502606561
5184,20210220,379,5,928,4,163,19.17343057321577,9.483779380521531,153.31034880730576
5185,20200620,470,54,953,16,971,105.10699179032598,94.20830792688555,960.1013161365596
5186,20211021,988,1,506,4,538,38.68860047368423,55.90370480276761,555.2151043290834
5187,20240420,940,54,703,5,983,119.5344998350406,87.10740765865332,950.5729078236127
5188,20220819,651,85,536,13,874,47.517792735892876,86.14145869389232,912.6236659579995
5189,20221203,532,4,368,13,426,49.845132771601754,39.02583234530589,415.18069957370415
5190,20201030,913,84,822,17,691,84.90147386354417,74.48341433528425,680.58194047174
5191,20201023,84,26,681,11,437,22.404744575471476,35.55986017780218,450.15511560233074
5192,20210606,909,53,683,20,938,138.4222046177645,63.50887936600563,863.0866747482412
5193,20221210,395,29,941,3,686,24.93148281684309,48.24697612438515,709.315493307542
5194,20201106,198,62,796,17,286,26.003236716185686,24.9463088779737,284.943072161788
5195,20220925,503,87,254,5,232,25.45596937538087,30.63216768531581,237.17619830993493
5196,20210831,206,4,182,3,956,121.35923371078877,97.79864179064404,932.4394080798553
5197,20210714,191,70,115,9,474,67.65583594619534,24.51703565378945,430.8611997075941
5198,20210328,694,26,175,16,231,30.98784916629195,20.665425039706808,220.67757587341487
5199,20210214,649,2,693,7,549,14.908395912101303,38.51461739846268,572.6062214863613
5200,20230228,193,37,111,15,725,87.9135951101316,51.59844633489316,688.6848512247616
5201,20230418,1000,76,215,9,685,32.62104343278984,71.90366640828898,724.2826229754992
5202,20220922,104,53,80,9,663,64.98856586632323,58.5626880100268,656.5741221437036
5203,20211213,380,2,572,20,942,82.98255963306306,51.2075959413361,910.225036308273
5204,20240601,330,26,841,7,377,26.643321879116016,45.49055224120422,395.8472303620882
5205,20220122,395,8,493,6,198,10.379540118780032,10.68893711397944,198.30939699519942
5206,20201106,413,77,647,15,226,26.301146294243424,33.54959135432953,233.24844506008608
5207,20220420,294,7,281,4,803,36.00641818117149,113.25817235072637,880.2517541695548
5208,20230514,408,77,199,13,320,44.57710579336382,25.951264605831874,301.374158812468
5209,20230731,394,44,54,2,420,53.965277803758696,45.409122113761704,411.44384431000304
5210,20211127,761,18,603,17,144,3.38291675652353,10.468468408219238,151.0855516516957
5211,20240323,977,27,427,10,772,54.078062871848225,109.51375638921891,827.4356935173706
5212,20240508,563,43,65,15,553,59.42877736641254,68.53827515841957,562.109497792007
5213,20210208,803,63,351,11,889,116.55209768541118,104.08261353894393,876.5305158535328
5214,20200816,272,39,156,15,636,89.35168324156865,46.1259917921724,592.7743085506037
5215,20240503,421,97,832,12,596,88.22042972570172,83.00681004071113,590.7863803150094
5216,20220730,895,45,43,2,315,24.888411828492906,15.974544481842965,306.08613265335003
5217,20231031,928,17,502,11,380,47.03321453493426,43.069431436184765,376.0362169012505
5218,20210813,469,42,366,8,217,11.923623126183196,15.212378279686833,220.28875515350364
5219,20220622,998,53,945,6,893,103.51220738125402,63.042599790646584,852.5303924093926
5220,20210425,233,76,768,1,332,35.99027648774311,25.640382428015347,321.6501059402722
5221,20220516,591,93,297,4,708,54.48506289926669,59.46307196156608,712.9780090622994
5222,20200911,486,84,340,3,955,44.19231935975637,65.79114351077386,976.5988241510175
5223,20210110,903,73,308,6,211,30.44411336607486,30.46352252759083,211.01940916151597
5224,20240906,118,53,722,2,473,33.45471597359661,62.035158659843844,501.58044268624724
5225,20210905,134,5,538,13,451,57.350350013723414,26.118078890973813,419.7677288772504
5226,20210519,970,32,967,13,336,44.351216983502894,45.900959016684496,337.5497420331816
5227,20241019,365,61,546,16,593,57.02504834614456,71.06708111219571,607.0420327660512
5228,20200903,632,49,411,12,893,25.95781609706984,82.1882640685873,949.2304479715174
5229,20211130,159,13,924,14,757,55.475983816132334,71.86741361942984,773.3914298032975
5230,20220613,66,1,554,13,179,19.317033523102058,25.83511230809798,185.51807878499594
5231,20220215,800,35,174,20,347,17.28431165019625,41.21929292085343,370.9349812706572
5232,20200605,543,2,791,19,623,62.743210434079046,75.83260373006473,636.0893932959857
5233,20201024,573,13,99,20,499,59.03138950408013,52.12493660338443,492.09354709930426
5234,20240128,662,66,430,19,840,18.30632470913433,78.60300815943909,900.2966834503048
5235,20230626,14,80,237,3,420,54.75733322230979,56.43038957132254,421.67305634901277
5236,20210901,713,29,876,3,638,39.81096695063793,79.64495661091742,677.8339896602795
5237,20230808,372,3,690,9,482,49.848713740473265,66.20100799165309,498.35229425117984
5238,20230921,19,35,356,10,935,26.458821300314415,62.95157375770291,971.4927524573885
5239,20240215,362,92,150,19,900,130.79749286192416,124.35575813604227,893.5582652741181
5240,20230929,10,20,645,16,649,52.81355179158813,82.1172260325549,678.3036742409668
5241,20210213,210,90,195,13,688,37.57303962616417,73.24167749902811,723.668637872864
5242,20210731,749,96,743,1,670,25.580262445089343,65.02911444470412,709.4488519996147
5243,20210909,118,68,561,14,911,120.70974274488427,126.8107291249279,917.1009863800437
5244,20230922,58,2,353,8,458,67.47317641653486,32.395105991940056,422.9219295754052
5245,20210708,244,14,790,16,628,47.62638013191087,91.58518378198887,671.958803650078
5246,20230401,519,65,963,11,546,69.3869068267207,31.783141358426914,508.3962345317062
5247,20200130,931,37,964,14,542,25.900355679213277,42.73911870006102,558.8387630208478
5248,20221231,233,39,342,19,144,18.08204199111595,16.55221674936249,142.47017475824654
5249,20230314,94,49,193,8,654,97.67823641898522,66.83215491313393,623.1539184941487
5250,20220508,255,2,40,2,185,15.785211390769184,10.0537130333826,179.26850164261342
5251,20201123,231,24,855,9,441,16.764825469135335,26.116884972796267,450.3520595036609
5252,20200401,812,98,24,10,136,12.125828819182786,16.557985239130403,140.4321564199476
5253,20201222,708,96,405,3,868,117.11507789443337,123.81351728205607,874.6984393876227
5254,20210802,518,19,231,20,764,107.2980895957638,64.01101732284162,720.7129277270778
5255,20230403,847,54,434,13,110,7.2726730374635675,5.63112086985928,108.35844783239571
5256,20241025,803,62,967,2,721,59.54056702052967,98.01818248606334,759.4776154655336
5257,20201120,584,60,377,3,582,16.665766651919142,74.596688782676,639.9309221307568
5258,20230911,772,65,834,12,854,101.91359783306001,93.8398543123643,845.9262564793042
5259,20240330,773,83,115,5,555,75.60000397289522,64.86143100863914,544.2614270357438
5260,20241028,834,88,633,8,310,27.08732668725003,43.70740642909615,326.6200797418461
5261,20201207,158,100,937,14,478,19.5327685981845,34.87695643061614,493.34418783243166
5262,20221111,475,51,224,3,706,24.115677783498192,94.40386115935574,776.2881833758576
5263,20220305,659,3,373,13,187,6.593334388590322,11.046522027819398,191.45318763922907
5264,20211231,538,91,801,11,109,11.727461244056032,11.264913556768448,108.53745231271242
5265,20210702,453,76,894,20,700,30.252229838912644,84.51352706337055,754.261297224458
5266,20210326,678,16,582,14,425,37.22768027493682,46.800770053309364,434.57308977837255
5267,20240504,710,81,827,12,249,7.221989945764242,28.320461300741258,270.098471354977
5268,20210524,689,79,77,19,139,5.035733017082983,13.568805900516047,147.53307288343308
5269,20221024,315,48,169,15,152,14.562794848507185,14.014298619160448,151.45150377065326
5270,20230204,809,70,793,11,677,58.09221784239732,66.9073029363588,685.8150850939614
5271,20210713,518,70,648,14,191,14.429527397263673,17.266387843846537,193.83686044658285
5272,20221226,570,66,683,13,239,29.150506725127734,34.14372532435692,243.99321859922918
5273,20231020,880,28,416,8,874,52.73081387098897,115.91343542575278,937.1826215547638
5274,20200917,139,85,105,6,652,39.960979124996726,96.85109878764989,708.8901196626532
5275,20220212,489,19,288,1,711,94.29497015921861,48.2866713373391,664.9917011781206
5276,20231102,309,62,885,7,252,30.735395212107633,21.414949565494958,242.67955435338735
5277,20220803,230,68,587,9,505,57.23967562621492,50.72086315170979,498.4811875254949
5278,20241025,164,73,540,12,765,111.64736838643506,66.54506387515687,719.8976954887218
5279,20220621,575,9,471,9,572,57.89043320101174,58.27709782760792,572.3866646265961
5280,20230723,656,8,387,14,347,31.938013381926638,48.2178089968761,363.2797956149495
5281,20240904,535,97,276,9,415,48.02551301129878,25.56577323966489,392.54026022836615
5282,20201226,575,71,300,17,879,72.03018027859203,91.02148430847396,897.9913040298819
5283,20221007,741,67,25,11,409,23.385066376568204,36.5294467429073,422.1443803663391
5284,20230503,812,72,895,5,829,55.234898261838936,113.14106593359602,886.9061676717571
5285,20241228,715,43,289,11,459,47.275529152737874,47.030863850637665,458.7553346978998
5286,20230925,61,86,39,12,932,83.46202157321281,76.22601359355703,924.7639920203442
5287,20200616,261,47,227,16,834,92.9754212790333,88.23580819214315,829.2603869131099
5288,20240111,962,22,836,6,729,32.969366792881104,91.2042352515016,787.2348684586204
5289,20210604,851,36,56,14,869,116.59113461649501,127.85782705028288,880.266692433788
5290,20210605,937,18,497,20,834,23.49067630904339,98.93185481005544,909.4411785010121
5291,20221013,769,64,745,8,702,98.47292342730266,50.80668463054553,654.3337612032428
5292,20200625,762,99,131,13,434,40.943194390238375,24.839321559853992,417.8961271696156
5293,20210219,659,32,806,18,959,100.58164378904539,52.62254342681663,911.0408996377712
5294,20220913,405,94,898,2,986,128.33236944723438,115.99436583714271,973.6619963899083
5295,20231228,748,37,414,16,691,79.05673733917612,47.508801351726206,659.4520640125501
5296,20220520,748,5,82,18,277,7.4886260603628,31.449351619281785,300.960725558919
5297,20210124,675,32,558,10,735,55.55414038844732,54.447109365164785,733.8929689767175
5298,20210514,42,90,458,12,188,9.116314247869543,24.220454055318353,203.1041398074488
5299,20240312,120,8,909,2,895,70.73905688126428,78.49843114773635,902.759374266472
5300,20240507,915,39,672,2,873,26.71870980650816,130.4581331721893,976.7394233656811
5301,20220125,867,64,37,4,804,25.717961753435617,48.42832300697016,826.7103612535345
5302,20201108,934,64,669,12,763,59.59668864689981,108.26685033356617,811.6701616866663
5303,20220707,426,26,414,18,705,52.12350964933066,36.97503687438632,689.8515272250556
5304,20220220,383,90,61,2,921,126.91414159202236,59.391522712229154,853.4773811202068
5305,20220316,261,94,862,7,893,51.58092828016816,96.94611171294588,938.3651834327777
5306,20200606,765,86,765,5,315,27.17150280688761,34.49192893927797,322.32042613239037
5307,20220808,705,36,109,15,799,51.92014440695745,79.45746916956625,826.5373247626088
5308,20240320,461,73,232,7,265,15.404558661298614,14.23180700981302,263.8272483485144
5309,20220707,127,72,726,12,687,65.10434160350482,101.51700363823815,723.4126620347333
5310,20230904,576,100,709,20,581,32.6348739602248,67.27315360736694,615.6382796471421
5311,20210602,535,98,155,13,538,24.97867391107708,30.452292680682838,543.4736187696058
5312,20210306,542,28,140,1,738,43.73474873026626,71.48648550251724,765.751736772251
5313,20240506,439,25,348,19,669,87.8067711132924,59.309689357299476,640.5029182440071
5314,20200913,528,43,830,4,343,48.54811192163028,33.903704412987956,328.3555924913577
5315,20230222,980,79,961,5,221,18.96280924507021,12.203655425498637,214.2408461804284
5316,20200307,477,28,412,18,686,26.0986254966386,37.17759615374029,697.0789706571016
5317,20200623,160,11,127,13,272,19.561524045134863,14.747685362095757,267.1861613169609
5318,20240119,425,55,265,8,864,93.38669219853908,96.260458737266,866.873766538727
5319,20220601,805,1,199,19,120,6.824913696503703,7.178695584345128,120.35378188784142
5320,20221220,424,1,400,13,140,8.851201990174513,12.099676039184551,143.24847404901004
5321,20200123,80,20,379,20,829,23.852248168006348,61.76247264211934,866.910224474113
5322,20200721,842,31,495,16,538,64.89569972718705,41.54422904083898,514.6485293136519
5323,20201108,954,60,505,12,962,113.43635825587528,138.79546206149294,987.3591038056177
5324,20230308,464,24,875,5,662,56.712745550611906,38.72837784660705,644.0156322959951
5325,20210619,860,78,438,18,150,3.1558231687806906,15.217379473181543,162.06155630440085
5326,20210329,936,99,138,14,172,22.520634847111186,22.409450272662035,171.88881542555086
5327,20241230,1000,25,797,12,877,125.45536087877842,86.35413487282676,837.8987739940484
5328,20240430,415,4,879,19,585,23.203679533076027,41.38526275281846,603.1815832197424
5329,20220804,793,37,584,12,426,33.39585109254482,60.79459025124437,453.3987391586995
5330,20201006,909,41,73,11,257,10.07107260565137,29.803107877397757,276.7320352717464
5331,20200829,852,79,805,19,751,45.35291388668169,79.02779618563922,784.6748822989575
5332,20240325,614,88,842,15,558,79.37528084305629,71.66861277388745,550.2933319308311
5333,20200424,952,3,863,2,923,137.9808264703052,63.78559018746652,848.8047637171613
5334,20220312,595,3,357,13,153,21.730289674030654,17.981733967154078,149.25144429312343
5335,20240424,154,25,851,8,309,36.07872492226892,42.001249866514414,314.9225249442455
5336,20220920,131,14,967,6,239,24.46309474376588,17.626749951920054,232.16365520815418
5337,20200415,103,23,51,4,588,69.09762277729914,55.36593097917095,574.2683082018717
5338,20210921,383,75,297,4,469,67.42403679977994,44.95552803017943,446.53149123039947
5339,20230411,484,4,659,6,988,126.4864648534911,135.61126136119967,997.1247965077087
5340,20220723,797,61,628,6,138,11.989686345117004,9.206139574956843,135.21645322983983
5341,20200805,901,82,699,2,893,36.81948890006262,121.23503588955036,977.4155469894877
5342,20211010,666,2,738,2,529,68.00968690152577,37.91915854591555,498.9094716443898
5343,20210816,807,32,529,9,945,128.8969201879127,132.17385074026902,948.2769305523564
5344,20200325,74,81,861,7,504,16.82763523934044,72.85331474685172,560.0256795075113
5345,20230725,457,36,638,13,571,84.66550381081123,66.51490461307327,552.849400802262
5346,20231030,332,57,577,8,236,6.7569740526101505,28.45610447617157,257.6991304235614
5347,20240211,346,82,491,20,840,106.69588161434365,82.3727077789336,815.67682616459
5348,20230501,930,88,180,11,846,113.79484838096599,93.17002015374955,825.3751717727836
5349,20240906,245,30,570,15,281,27.38954315210185,15.920969440689845,269.531426288588
5350,20230311,771,68,569,1,565,19.68499743503381,30.395015574338778,575.710018139305
5351,20230406,814,23,701,5,918,75.71321404082057,131.35929239133927,973.6460783505187
5352,20220311,154,44,604,20,765,100.45265793591925,47.64992957819516,712.197271642276
5353,20221204,180,84,893,1,886,127.05700441251619,128.51581624481057,887.4588118322944
5354,20200831,743,61,471,4,201,30.095164456563463,24.388106116696797,195.29294166013335
5355,20221222,417,53,370,19,452,66.30994351994252,40.69017096427201,426.3802274443295
5356,20220706,983,99,808,7,873,88.8517802821531,108.08290675374012,892.231126471587
5357,20210820,515,47,82,3,926,84.73793782907156,56.68375355310089,897.9458157240293
5358,20220710,906,84,490,2,161,21.92959263343802,23.801295834712654,162.87170320127464
5359,20200221,113,77,511,12,946,30.039221702519153,72.74393079026756,988.7047090877484
5360,20201108,315,71,799,3,332,30.76117226824366,45.96110404774104,347.1999317794974
5361,20241209,111,100,211,12,334,18.30887253273969,40.30330334132636,355.9944308085866
5362,20200229,24,9,731,1,209,12.60849059840209,26.412658631426698,222.8041680330246
5363,20200614,951,84,562,13,962,120.9624570406923,73.28400714149669,914.3215501008044
5364,20220801,848,40,209,16,758,52.25618021598142,88.86102871435953,794.6048484983781
5365,20220306,660,67,334,7,340,21.09938917388888,17.39275386366782,336.29336468977897
5366,20231115,250,40,518,2,423,13.682700764448084,44.74642135999374,454.06372059554565
5367,20230910,122,90,408,11,842,18.22540068776944,105.75293527737522,929.5275345896057
5368,20230115,41,41,897,9,421,62.39044814679846,41.173298613127194,399.78285046632874
5369,20211125,323,74,265,6,201,11.68769703151733,25.549236033248196,214.86153900173088
5370,20211002,825,52,25,5,410,23.914269295944663,41.66056078449284,427.74629148854814
5371,20201123,989,9,516,20,168,4.995433938044734,12.90713946499815,175.91170552695343
5372,20221010,905,52,708,17,976,75.27045036674181,63.854934657149414,964.5844842904077
5373,20210509,648,83,482,8,525,21.616485951578245,58.83149379455143,562.2150078429733
5374,20200514,601,57,688,11,473,55.17455276819163,56.93213363711483,474.7575808689232
5375,20220217,396,61,365,6,321,7.7173980167869445,44.433554360702644,357.7161563439157
5376,20220213,59,96,927,5,968,63.62743795466994,110.31214483555169,1014.6847068808818
5377,20210609,97,44,694,14,136,3.610044587410193,13.204283107288934,145.59423851987876
5378,20201122,353,75,724,9,693,49.51362084356,56.89202991195112,700.3784090683911
5379,20200809,841,8,75,2,461,21.7279786073601,41.78954724707701,481.0615686397169
5380,20220412,976,62,106,5,157,13.902836870946013,9.8975997996028,152.9947629286568
5381,20200309,122,8,907,1,655,23.021742365530084,67.2163341993271,699.1945918337971
5382,20210727,785,14,813,7,668,59.439892504562714,44.24331497156661,652.8034224670039
5383,20231228,268,91,23,17,590,40.44720120619992,69.02636999504351,618.5791687888436
5384,20230214,953,21,898,13,759,39.65172230729987,82.12363231510079,801.471910007801
5385,20210630,893,28,148,20,356,20.62077809348413,49.26560465750646,384.6448265640223
5386,20220616,622,40,737,12,870,120.66163483380815,87.91362896099285,837.2519941271846
5387,20230214,791,3,236,3,311,35.73410155043413,19.041750601080548,294.3076490506464
5388,20221217,607,31,790,3,444,9.389101931113919,51.9196138861288,486.53051195501484
5389,20240619,635,73,924,12,762,53.94255006817808,80.71777935357234,788.7752292853943
5390,20230410,784,63,358,4,620,82.72586632223266,71.31556003745736,608.5896937152247
5391,20210208,396,11,210,14,648,59.73832127576664,53.415865306713414,641.6775440309467
5392,20211029,742,10,112,5,176,23.014149460556435,9.836168736086693,162.82201927553027
5393,20241207,225,32,821,7,331,33.80930345179045,43.373377379233304,340.56407392744285
5394,20241029,942,40,588,17,851,103.52667494483312,44.23881662634102,791.712141681508
5395,20220525,846,80,946,5,431,43.067112804441805,23.29700154948789,411.2298887450461
5396,20241124,766,8,783,15,700,49.886973925533255,83.4642484045788,733.5772744790455
5397,20210401,502,86,888,12,338,39.44992924995517,20.178868449389434,318.72893919943425
5398,20220825,456,28,160,17,520,52.34106906224574,51.64415113101298,519.3030820687673
5399,20210717,272,35,870,10,673,80.4786261457458,60.67360389056466,653.1949777448189
5400,20231017,498,92,441,10,706,99.79164775565508,70.94074683230343,677.1490990766483
5401,20210223,694,24,662,6,626,32.753220463875415,32.32413926514575,625.5709188012703
5402,20230803,116,24,309,4,933,35.1871930619309,77.66206115954012,975.4748680976093
5403,20230801,867,80,335,3,518,55.41251980909946,54.10407317064287,516.6915533615434
5404,20230703,182,12,352,19,189,20.334778830279415,15.561704666730828,184.22692583645141
5405,20230628,921,78,366,12,159,16.675241241736945,18.818926706379635,161.1436854646427
5406,20240730,163,9,807,14,658,86.24551376840274,52.961413135694656,624.715899367292
5407,20220519,653,48,254,8,153,16.40630543949606,13.828077786260728,150.42177234676467
5408,20230308,583,11,400,5,728,71.49091402765966,52.0706489965383,708.5797349688787
5409,20230620,683,46,378,12,547,54.357890241416385,30.600006196731876,523.2421159553155
5410,20241205,511,41,710,10,328,16.97408163120804,41.441400165609025,352.467318534401
5411,20241108,813,27,698,3,640,75.64107712615258,40.6193801547621,604.9783030286095
5412,20231108,35,82,569,12,244,30.70626494709156,17.87989458767541,231.17362964058384
5413,20220904,622,22,293,16,811,37.653146571422454,118.08811155818111,891.4349649867587
5414,20220421,537,63,505,8,560,44.8109149816124,31.82386711605575,547.0129521344434
5415,20210703,52,90,744,3,824,77.96100772200225,123.48849700517229,869.5274892831701
5416,20200922,345,76,818,18,570,70.27233389269432,83.76382416875254,583.4914902760582
5417,20240514,132,25,517,14,819,64.48495497115599,96.41422447936895,850.929269508213
5418,20240416,199,44,456,2,957,131.72514097964213,142.3842123720576,967.6590713924155
5419,20240307,254,80,97,12,144,13.073569490340198,18.065841502118374,148.9922720117782
5420,20220226,832,14,392,2,724,53.01283342002497,71.8472295364922,742.8343961164671
5421,20210419,536,66,475,6,980,86.59962224406571,113.32169278883163,1006.722070544766
5422,20200215,934,36,204,2,192,3.99386520599572,11.168787142326224,199.17492193633052
5423,20220112,715,76,133,5,723,50.7543044333428,45.98233010509805,718.2280256717553
5424,20240503,907,81,231,3,533,37.03912696436589,35.56142960648892,531.522302642123
5425,20230712,318,4,384,20,431,45.889042753017826,42.36186658677884,427.472823833761
5426,20211220,850,15,557,11,409,51.136160967661425,38.54004312596389,396.40388215830245
5427,20201008,878,65,65,20,780,92.0133042077518,64.91766967644708,752.9043654686952
5428,20210507,199,42,133,13,541,43.16642669105364,55.55765979614822,553.3912331050946
5429,20220208,225,2,353,15,978,125.56585799106638,108.35989269966613,960.7940347085997
5430,20240902,284,52,798,8,172,25.206365958176946,25.410316709392422,172.20395075121547
5431,20200604,34,84,857,11,177,24.483930263408002,14.676187085207264,167.19225682179925
5432,20200917,435,68,624,7,507,11.731097244555817,68.21161450805533,563.4805172634995
5433,20231213,681,34,818,11,804,31.22103176634662,83.50979723022928,856.2887654638827
5434,20201231,325,18,247,3,366,12.968952589245927,47.04886532132026,400.0799127320743
5435,20210401,918,51,47,11,173,25.2777222136961,19.468927156004032,167.19120494230793
5436,20200527,345,18,576,1,603,30.628126366874216,73.37784460458006,645.7497182377059
5437,20220805,46,13,35,6,335,46.287945228702156,48.544728640794474,337.2567834120923
5438,20240828,903,78,253,1,678,52.97175860477924,86.06546196624578,711.0937033614666
5439,20241102,639,28,939,14,997,50.95062788193965,56.49637508027924,1002.5457471983395
5440,20240310,971,91,368,19,832,110.48348547636587,99.19418463687138,820.7106991605054
5441,20230224,542,11,203,18,990,59.907826337415315,128.88711223077203,1058.9792858933567
5442,20210527,452,41,65,13,609,48.459354296686705,54.61251835156179,615.1531640548751
5443,20210107,869,52,940,3,598,21.770050948715046,69.93903481171509,646.168983863
5444,20220625,420,11,867,19,568,45.392851177732865,51.77606957898146,574.3832184012487
5445,20231121,767,60,745,1,297,31.72960404243768,16.648770862404884,281.9191668199672
5446,20210422,426,13,151,9,248,18.390179437426163,22.630708629700738,252.24052919227458
